step,loss,raw_loss,range_loss,gue_loss,loggas_loss,rigidity_loss,trace_proxy_loss,smooth_loss,eig_range
1849,0.2944489121437073,0.18835851550102234,1.1997983165201731e-05,0.0009383830474689603,0.07405835390090942,0.08841729909181595,0.08350546658039093,0.4061279296875,60.07849884033203
1850,0.29386913776397705,0.18777863681316376,1.1946835911658127e-05,0.0009383830474689603,0.07405830174684525,0.08840370923280716,0.08350546658039093,0.40644142031669617,60.07805633544922
1851,0.29327210783958435,0.18718144297599792,1.187032012239797e-05,0.0009383830474689603,0.07405828684568405,0.0883907899260521,0.08350546658039093,0.40675461292266846,60.077392578125
1852,0.29270559549331665,0.18661342561244965,1.1800177162513137e-05,0.0009383830474689603,0.07405854761600494,0.08838310092687607,0.08350546658039093,0.40706753730773926,60.0767822265625
1853,0.2921244204044342,0.18603132665157318,1.1752074897231068e-05,0.0009383830474689603,0.07405849546194077,0.08837360888719559,0.08350546658039093,0.40738019347190857,60.07636260986328
1854,0.2918190658092499,0.18544934689998627,1.1690996871038806e-05,0.001075614127330482,0.07405871152877808,0.08836928755044937,0.08350546658039093,0.4076925814151764,60.075828552246094
1855,0.29124847054481506,0.1848784238100052,1.1635292139544617e-05,0.001075614127330482,0.07405873388051987,0.08835653960704803,0.08350546658039093,0.40800467133522034,60.075340270996094
1856,0.2914884090423584,0.1842983216047287,1.1569314665393904e-05,0.0014846378471702337,0.07405895739793777,0.08835156261920929,0.08350546658039093,0.4083165228366852,60.07476043701172
1857,0.2909228205680847,0.18373173475265503,1.1509578143886756e-05,0.0014846378471702337,0.07405905425548553,0.0883418619632721,0.08350546658039093,0.40862807631492615,60.07423400878906
1858,0.29034683108329773,0.18315410614013672,1.1437924513302278e-05,0.0014846378471702337,0.07405930012464523,0.08833512663841248,0.08350546658039093,0.408939391374588,60.07360076904297
1859,0.2897745370864868,0.18258030712604523,1.1387988706701435e-05,0.0014846378471702337,0.0740593820810318,0.08832787722349167,0.08350546658039093,0.4092503786087036,60.073158264160156
1860,0.28920987248420715,0.18201389908790588,1.1324433216941543e-05,0.0014846378471702337,0.07405952364206314,0.08832179754972458,0.08350546658039093,0.4095611870288849,60.072593688964844
1861,0.288635790348053,0.18143896758556366,1.1272176379861776e-05,0.0014846378471702337,0.07405957579612732,0.08831178396940231,0.08350546658039093,0.4098716378211975,60.07212829589844
1862,0.2880767583847046,0.18087872862815857,1.1200414519407786e-05,0.0014846378471702337,0.07405973225831985,0.08830320090055466,0.08350546658039093,0.41018182039260864,60.07148742675781
1863,0.2875092625617981,0.18030881881713867,1.1154403182445094e-05,0.0014846378471702337,0.07405991852283478,0.08830014616250992,0.08350546658039093,0.4104917347431183,60.071075439453125
1864,0.286950021982193,0.1797492355108261,1.107877596950857e-05,0.0014846378471702337,0.07406006008386612,0.08828750252723694,0.08350546658039093,0.4108014404773712,60.070396423339844
1865,0.2863936722278595,0.17919090390205383,1.1036400792363565e-05,0.0014846378471702337,0.07406019419431686,0.08828220516443253,0.08350546658039093,0.4111107885837555,60.07001495361328
1866,0.28582727909088135,0.1786220818758011,1.096539472200675e-05,0.0014846378471702337,0.07406046986579895,0.08827917277812958,0.08350546658039093,0.41141992807388306,60.069374084472656
1867,0.28527215123176575,0.17806583642959595,1.091060767066665e-05,0.0014846378471702337,0.07406057417392731,0.08827029168605804,0.08350546658039093,0.41172873973846436,60.068878173828125
1868,0.2847118079662323,0.17750321328639984,1.0848400052054785e-05,0.0014846378471702337,0.0740608423948288,0.08826642483472824,0.08350546658039093,0.41203728318214417,60.06831359863281
1869,0.28415346145629883,0.17694295942783356,1.0784698133647908e-05,0.0014846378471702337,0.07406105101108551,0.08826114982366562,0.08350546658039093,0.4123455882072449,60.06773376464844
1870,0.2836025059223175,0.1763906180858612,1.0725355423346628e-05,0.0014846378471702337,0.07406120002269745,0.08825349062681198,0.08350546658039093,0.4126535952091217,60.06719207763672
1871,0.28304770588874817,0.17583400011062622,1.0676167221390642e-05,0.0014846378471702337,0.0740613043308258,0.08824799954891205,0.08350546658039093,0.41296130418777466,60.066741943359375
1872,0.28249824047088623,0.17528186738491058,1.0617954103508964e-05,0.0014846378471702337,0.07406164705753326,0.08824550360441208,0.08350546658039093,0.4132687449455261,60.06620788574219
1873,0.2819426953792572,0.17472556233406067,1.0559900147200096e-05,0.0014846378471702337,0.07406173646450043,0.08823508769273758,0.08350546658039093,0.4135759174823761,60.065673828125
1874,0.28139728307724,0.1741776317358017,1.050118044076953e-05,0.0014846378471702337,0.07406198233366013,0.08823239058256149,0.08350546658039093,0.4138828217983246,60.06513214111328
1875,0.28084200620651245,0.17362059652805328,1.044180135068018e-05,0.0014846378471702337,0.07406216114759445,0.08822653442621231,0.08350546658039093,0.4141894280910492,60.06458282470703
1876,0.2802976071834564,0.1730734407901764,1.0385053428763058e-05,0.0014846378471702337,0.07406250387430191,0.08822470903396606,0.08350546658039093,0.4144957959651947,60.064056396484375
1877,0.27975237369537354,0.17252708971500397,1.0312084668839816e-05,0.0014846378471702337,0.07406271994113922,0.0882159098982811,0.08350546658039093,0.41480183601379395,60.063377380371094
1878,0.2792026102542877,0.17197485268115997,1.0255692359351087e-05,0.0014846378471702337,0.07406296581029892,0.08821306377649307,0.08350546658039093,0.4151076376438141,60.06285095214844
1879,0.2786603569984436,0.1714305579662323,1.0193756679655053e-05,0.0014846378471702337,0.07406321167945862,0.08820827305316925,0.08350546658039093,0.41541317105293274,60.06227111816406
1880,0.2783622145652771,0.1708924025297165,1.0135252523468807e-05,0.0016030590049922466,0.07406355440616608,0.08820861577987671,0.08350546658039093,0.41571831703186035,60.06172180175781
1881,0.2778323292732239,0.1703602820634842,1.009229617920937e-05,0.0016030590049922466,0.0740637257695198,0.08820490539073944,0.08350546658039093,0.41602328419685364,60.061317443847656
1882,0.27729010581970215,0.1698158234357834,1.003004945232533e-05,0.0016030590049922466,0.07406403124332428,0.08820084482431412,0.08350546658039093,0.41632792353630066,60.06072998046875
1883,0.2767508327960968,0.1692744642496109,9.97926417767303e-06,0.0016030590049922466,0.07406419515609741,0.08819642663002014,0.08350546658039093,0.4166322946548462,60.06024932861328
1884,0.2762136161327362,0.16873441636562347,9.91736669675447e-06,0.0016030590049922466,0.07406452298164368,0.08819519728422165,0.08350546658039093,0.416936457157135,60.059661865234375
1885,0.27567940950393677,0.16819940507411957,9.844464329944458e-06,0.0016030590049922466,0.0740647092461586,0.0881849080324173,0.08350546658039093,0.4172402620315552,60.05896759033203
1886,0.2751440405845642,0.1676599234342575,9.79096057562856e-06,0.0016030590049922466,0.07406506687402725,0.08818992227315903,0.08350546658039093,0.41754379868507385,60.05845642089844
1887,0.2746144235134125,0.16712887585163116,9.729651537782047e-06,0.0016030590049922466,0.07406532019376755,0.08818218857049942,0.08350546658039093,0.41784706711769104,60.05786895751953
1888,0.2740825116634369,0.16659463942050934,9.670119652582798e-06,0.0016030590049922466,0.07406559586524963,0.08817870169878006,0.08350546658039093,0.41815003752708435,60.05729675292969
1889,0.27355167269706726,0.16606156527996063,9.617883733881172e-06,0.0016030590049922466,0.07406586408615112,0.08817489445209503,0.08350546658039093,0.4184527099132538,60.056793212890625
1890,0.27302587032318115,0.16553239524364471,9.560270882502664e-06,0.0016030590049922466,0.07406622916460037,0.08817610144615173,0.08350546658039093,0.41875508427619934,60.056236267089844
1891,0.27249646186828613,0.16500018537044525,9.502832654106896e-06,0.0016030590049922466,0.07406654953956604,0.08817479759454727,0.08350546658039093,0.4190572202205658,60.05567932128906
1892,0.2719669044017792,0.16446779668331146,9.442434020456858e-06,0.0016030590049922466,0.0740668922662735,0.08817367255687714,0.08350546658039093,0.4193590581417084,60.055091857910156
1893,0.27144357562065125,0.16394171118736267,9.393159416504204e-06,0.0016030590049922466,0.0740671157836914,0.0881725549697876,0.08350546658039093,0.4196605980396271,60.05461120605469
1894,0.27146267890930176,0.163424551486969,9.329996828455478e-06,0.0018701129592955112,0.07406739145517349,0.08816833794116974,0.08350546658039093,0.4199618697166443,60.053993225097656
1895,0.2709464728832245,0.16290490329265594,9.27092696656473e-06,0.0018701129592955112,0.07406781613826752,0.08817002177238464,0.08350546658039093,0.42026287317276,60.05341339111328
1896,0.27041590213775635,0.1623716950416565,9.208950359607115e-06,0.0018701129592955112,0.07406819611787796,0.08816785365343094,0.08350546658039093,0.42056357860565186,60.05280303955078
1897,0.26989179849624634,0.1618451625108719,9.164146831608377e-06,0.0018701129592955112,0.07406838983297348,0.08816489577293396,0.08350546658039093,0.42086395621299744,60.05236053466797
1898,0.26937973499298096,0.16133038699626923,9.100991519517265e-06,0.0018701129592955112,0.07406877726316452,0.0881633460521698,0.08350546658039093,0.42116406559944153,60.051734924316406
1899,0.2688557505607605,0.16080379486083984,9.055685950443149e-06,0.0018701129592955112,0.07406896352767944,0.08816138654947281,0.08350546658039093,0.42146387696266174,60.05128479003906
1900,0.26833707094192505,0.16028112173080444,8.995198186312336e-06,0.0018701129592955112,0.07406941056251526,0.08816581219434738,0.08350546658039093,0.42176342010498047,60.050682067871094
1901,0.2678304612636566,0.15977220237255096,8.932628588809166e-06,0.0018701129592955112,0.07406974583864212,0.08816222846508026,0.08350546658039093,0.4220626652240753,60.05005645751953
1902,0.26731300354003906,0.1592516303062439,8.882426300260704e-06,0.0018701129592955112,0.07407008856534958,0.0881623774766922,0.08350546658039093,0.4223616421222687,60.04955291748047
1903,0.26680395007133484,0.15874019265174866,8.830093065625988e-06,0.0018701129592955112,0.07407034188508987,0.0881594642996788,0.08350546658039093,0.42266029119491577,60.04902648925781
1904,0.2662878930568695,0.15822193026542664,8.762064680922776e-06,0.0018701129592955112,0.07407073676586151,0.08815540373325348,0.08350546658039093,0.4229586720466614,60.04833984375
1905,0.2657833993434906,0.15771327912807465,8.719868674234021e-06,0.0018701129592955112,0.07407114654779434,0.0881601870059967,0.08350546658039093,0.4232567548751831,60.04791259765625
1906,0.2652738392353058,0.1572006344795227,8.653766599309165e-06,0.0018701129592955112,0.07407151162624359,0.08816049247980118,0.08350546658039093,0.42355450987815857,60.0472412109375
1907,0.2647643983364105,0.15668798983097076,8.620810149295721e-06,0.0018701129592955112,0.07407181710004807,0.08816099166870117,0.08350546658039093,0.4238520562648773,60.046905517578125
1908,0.26425695419311523,0.15617728233337402,8.548377081751823e-06,0.0018701129592955112,0.07407224178314209,0.0881621316075325,0.08350546658039093,0.4241492748260498,60.046165466308594
1909,0.26375192403793335,0.15566937625408173,8.485899343213532e-06,0.0018701129592955112,0.07407261431217194,0.08816149830818176,0.08350546658039093,0.4244461953639984,60.04552459716797
1910,0.2632490396499634,0.1551646888256073,8.432529284618795e-06,0.0018701129592955112,0.07407284528017044,0.08815575391054153,0.08350546658039093,0.42474278807640076,60.04497528076172
1911,0.2627417743206024,0.15465326607227325,8.381541192648001e-06,0.0018701129592955112,0.07407328486442566,0.08816082030534744,0.08350546658039093,0.425039142370224,60.04444885253906
1912,0.2622421383857727,0.15414953231811523,8.337327926710714e-06,0.0018701129592955112,0.07407373189926147,0.08816524595022202,0.08350546658039093,0.42533519864082336,60.04399108886719
1913,0.2617441713809967,0.153649240732193,8.282960152428132e-06,0.0018701129592955112,0.07407406717538834,0.08816182613372803,0.08350546658039093,0.42563092708587646,60.043426513671875
1914,0.2612534463405609,0.15315552055835724,8.22146193968365e-06,0.0018701129592955112,0.0740744024515152,0.08816200494766235,0.08350546658039093,0.4259263575077057,60.04278564453125
1915,0.26074376702308655,0.15264225006103516,8.171844456228428e-06,0.0018701129592955112,0.07407476752996445,0.08816450089216232,0.08350546658039093,0.42622148990631104,60.042266845703125
1916,0.26024866104125977,0.15214364230632782,8.110760973067954e-06,0.0018701129592955112,0.07407520711421967,0.08816667646169662,0.08350546658039093,0.42651641368865967,60.0416259765625
