step,loss
4551,102509.7421875
4552,102509.9296875
4553,102510.1953125
4554,102510.3984375
4555,102510.421875
4556,102510.7265625
4557,102510.9609375
4558,102511.3203125
4559,102511.59375
4560,102511.7578125
4561,102511.9296875
4562,102512.0546875
4563,102512.3515625
4564,102512.578125
4565,102512.8671875
4566,102513.0390625
4567,102513.3359375
4568,102513.5390625
4569,102513.6640625
4570,102513.9296875
4571,102514.140625
4572,102514.453125
4573,102514.7265625
4574,102514.7578125
4575,102515.1328125
4576,102515.2890625
4577,102515.4765625
4578,102515.2109375
4579,102515.5625
4580,102515.78125
4581,102515.8515625
4582,102516.0625
4583,102516.375
4584,102516.6796875
4585,102516.859375
4586,102516.921875
4587,102517.28125
4588,102517.4765625
4589,102517.65625
4590,102518.015625
4591,102518.09375
4592,102518.2109375
4593,102518.515625
4594,102518.8359375
4595,102519.1640625
4596,102519.328125
4597,102519.328125
4598,102519.4296875
4599,102519.90625
4600,102520.171875
4601,102520.390625
4602,102520.53125
4603,102520.7578125
4604,102520.890625
4605,102521.109375
4606,102521.421875
4607,102521.7109375
4608,102521.7578125
4609,102522.0546875
4610,102522.375
4611,102522.46875
4612,102522.6328125
4613,102522.859375
4614,102523.265625
4615,102523.328125
4616,102523.5625
4617,102523.7421875
4618,102524.0078125
4619,102524.203125
4620,102524.453125
4621,102524.625
4622,102524.8046875
4623,102525.09375
4624,102525.234375
4625,102525.46875
4626,102525.78125
4627,102525.859375
4628,102526.140625
4629,102526.390625
4630,102526.6640625
4631,102526.7578125
4632,102526.9375
4633,102527.125
4634,102527.46875
4635,102527.640625
4636,102527.7578125
4637,102528.0859375
4638,102528.234375
4639,102528.484375
4640,102528.734375
4641,102528.859375
4642,102528.96875
4643,102529.25
4644,102529.578125
4645,102529.875
4646,102530.046875
4647,102530.0625
4648,102530.1953125
4649,102530.5390625
4650,102530.8828125
4651,102531.1015625
4652,102531.15625
4653,102531.2265625
4654,102531.4296875
4655,102531.7734375
4656,102532.171875
4657,102532.375
4658,102532.53125
4659,102532.609375
4660,102532.6796875
4661,102533.046875
4662,102533.296875
4663,102533.4375
4664,102533.6953125
4665,102533.8359375
4666,102534.0234375
4667,102534.3671875
4668,102534.65625
4669,102534.6875
4670,102534.875
4671,102535.0859375
4672,102535.3828125
4673,102535.53125
4674,102535.765625
4675,102535.984375
4676,102536.1796875
4677,102536.3984375
4678,102536.4609375
4679,102536.6796875
4680,102536.9296875
4681,102537.3203125
4682,102537.3671875
4683,102537.53125
4684,102537.71875
4685,102538.1015625
4686,102538.2890625
4687,102538.4765625
4688,102538.4921875
4689,102538.6171875
4690,102539.0390625
4691,102539.1953125
4692,102539.5703125
4693,102539.7109375
4694,102539.9140625
4695,102539.8984375
4696,102540.2265625
4697,102540.3984375
4698,102540.7109375
4699,102540.921875
4700,102540.9296875
4701,102541.2421875
4702,102541.4765625
4703,102541.7265625
4704,102541.7890625
4705,102542.0078125
4706,102542.2265625
4707,102542.4921875
4708,102542.7421875
4709,102542.8984375
4710,102543.015625
4711,102543.2265625
4712,102543.5703125
4713,102543.6015625
4714,102543.8203125
4715,102544.03125
4716,102544.3671875
4717,102544.421875
4718,102544.65625
4719,102544.84375
4720,102545.2109375
4721,102545.2890625
4722,102545.3828125
4723,102545.6875
4724,102545.921875
4725,102546.0078125
4726,102546.21875
4727,102546.46875
4728,102546.796875
4729,102547.2890625
4730,102547.5
4731,102547.7109375
4732,102547.9140625
4733,102548.2890625
4734,102548.8515625
4735,102549.1328125
4736,102549.3515625
4737,102549.5625
4738,102549.8203125
4739,102550.140625
4740,102550.5390625
4741,102551.0
4742,102551.3046875
4743,102551.453125
4744,102551.6015625
4745,102552.0234375
4746,102552.53125
4747,102552.8046875
4748,102552.90625
4749,102553.15625
4750,102553.4765625
4751,102553.984375
4752,102554.1953125
4753,102554.6640625
4754,102554.78125
4755,102555.03125
4756,102555.28125
4757,102555.671875
4758,102556.0
4759,102556.421875
4760,102556.6171875
4761,102556.78125
4762,102557.1015625
4763,102557.578125
4764,102557.7734375
4765,102558.0390625
4766,102558.3046875
4767,102558.578125
4768,102558.84375
4769,102559.203125
4770,102559.5
4771,102559.78125
4772,102560.1953125
4773,102560.21875
4774,102560.671875
4775,102560.96875
4776,102561.09375
4777,102561.3515625
4778,102561.796875
4779,102562.125
4780,102562.3203125
4781,102562.421875
4782,102562.890625
4783,102563.1640625
4784,102563.3671875
4785,102563.6796875
4786,102563.8515625
4787,102564.0390625
4788,102564.4375
4789,102564.8359375
4790,102565.0
4791,102565.21875
4792,102565.4921875
4793,102565.8046875
4794,102565.9453125
4795,102566.390625
4796,102566.609375
4797,102566.78125
4798,102567.078125
4799,102567.390625
4800,102567.5625
4801,102567.9765625
4802,102568.2578125
4803,102568.34375
4804,102568.5625
4805,102568.8671875
4806,102569.34375
4807,102569.53125
4808,102569.71875
4809,102569.8203125
4810,102570.34375
4811,102570.5625
4812,102570.796875
4813,102570.921875
4814,102571.3203125
4815,102571.4375
4816,102571.6171875
4817,102572.0234375
4818,102572.4296875
4819,102572.6328125
4820,102572.890625
4821,102572.859375
4822,102573.1796875
4823,102573.546875
4824,102573.8984375
4825,102574.109375
4826,102574.3125
4827,102574.375
4828,102574.84375
4829,102574.796875
4830,102575.234375
4831,102575.578125
4832,102575.8125
4833,102576.078125
4834,102576.0859375
4835,102576.3515625
4836,102576.7109375
4837,102577.1171875
4838,102577.375
4839,102577.3828125
4840,102577.671875
4841,102577.828125
4842,102578.2578125
4843,102578.4765625
4844,102578.7578125
4845,102578.8203125
4846,102579.2421875
4847,102579.3515625
4848,102579.6640625
4849,102579.921875
4850,102580.265625
4851,102580.328125
4852,102580.484375
4853,102580.875
4854,102581.234375
4855,102581.421875
4856,102581.6953125
4857,102581.6875
4858,102581.921875
4859,102582.3359375
4860,102582.640625
4861,102582.828125
4862,102583.15625
4863,102583.15625
4864,102583.4296875
4865,102583.7578125
4866,102584.0078125
4867,102584.078125
4868,102584.4921875
4869,102584.703125
4870,102584.8671875
4871,102585.1796875
4872,102585.3984375
4873,102585.6484375
4874,102585.8125
4875,102586.0
4876,102586.265625
4877,102586.5546875
4878,102586.7109375
4879,102587.0390625
4880,102587.2734375
4881,102587.5625
4882,102587.59375
4883,102587.75
4884,102588.109375
4885,102588.40625
4886,102588.6875
4887,102588.7890625
4888,102588.8671875
4889,102589.2578125
4890,102589.6171875
4891,102589.8125
4892,102589.859375
4893,102589.9453125
4894,102590.4375
4895,102590.71875
4896,102590.953125
4897,102590.90625
4898,102591.296875
4899,102591.609375
4900,102591.8125
4901,102591.9296875
4902,102592.046875
4903,102592.4140625
4904,102592.6484375
4905,102592.8515625
4906,102593.0703125
4907,102593.2109375
4908,102593.5625
4909,102593.6796875
4910,102593.9296875
4911,102594.2421875
4912,102594.5
4913,102594.5703125
4914,102594.7109375
4915,102595.1015625
4916,102595.328125
4917,102595.359375
4918,102595.671875
4919,102596.09375
4920,102596.3046875
4921,102596.3828125
4922,102596.4765625
4923,102596.703125
4924,102597.171875
4925,102597.296875
4926,102597.421875
4927,102597.765625
4928,102597.890625
4929,102598.046875
4930,102598.2578125
4931,102598.65625
4932,102598.8828125
4933,102598.9609375
4934,102599.2578125
4935,102599.484375
4936,102599.5546875
4937,102599.7109375
4938,102600.2109375
4939,102600.4140625
4940,102600.578125
4941,102600.5625
4942,102600.8203125
4943,102601.1796875
4944,102601.5
4945,102601.671875
4946,102601.8203125
4947,102601.8515625
4948,102602.1640625
4949,102602.5234375
4950,102602.7421875
4951,102602.8515625
4952,102602.9453125
4953,102603.3203125
4954,102603.5859375
4955,102603.609375
4956,102603.90625
4957,102604.0859375
4958,102604.3828125
4959,102604.5546875
4960,102604.7734375
4961,102604.7890625
4962,102605.2890625
4963,102605.40625
4964,102605.453125
4965,102605.7265625
4966,102606.0390625
4967,102606.328125
4968,102606.390625
4969,102606.578125
4970,102606.7109375
4971,102607.015625
4972,102607.296875
4973,102607.5546875
4974,102607.515625
4975,102607.671875
4976,102608.171875
4977,102608.296875
4978,102608.4453125
4979,102608.671875
4980,102608.8359375
4981,102609.1171875
4982,102609.1953125
4983,102609.5703125
4984,102609.640625
4985,102609.859375
4986,102610.0625
4987,102610.28125
4988,102610.640625
4989,102610.78125
4990,102610.796875
4991,102611.0078125
4992,102611.3984375
4993,102611.6171875
4994,102611.7578125
4995,102611.8046875
4996,102612.0
4997,102612.4296875
4998,102612.6328125
4999,102612.7265625
5000,102613.0390625
5001,102613.03125
5002,102613.25
5003,102613.6015625
5004,102613.8359375
5005,102614.0546875
5006,102614.1171875
5007,102614.2421875
5008,102614.515625
5009,102614.828125
5010,102615.0625
5011,102615.234375
5012,102615.2109375
5013,102615.46875
5014,102615.90625
5015,102616.109375
5016,102616.3125
5017,102616.421875
5018,102616.484375
5019,102616.765625
5020,102617.1796875
5021,102617.3203125
5022,102617.4921875
5023,102617.5078125
5024,102618.0234375
5025,102618.2109375
5026,102618.3828125
5027,102618.4609375
5028,102618.703125
5029,102619.0546875
5030,102619.28125
5031,102619.515625
5032,102619.546875
5033,102619.71875
5034,102620.0859375
5035,102620.328125
5036,102620.484375
5037,102620.75
5038,102620.9921875
5039,102621.1015625
5040,102621.34375
5041,102621.6328125
5042,102621.8203125
5043,102621.8671875
5044,102622.2109375
5045,102622.3671875
5046,102622.7578125
5047,102622.90625
5048,102622.9765625
5049,102623.2109375
5050,102623.5390625
5051,102623.8671875
5052,102624.0390625
5053,102624.2421875
5054,102624.484375
5055,102624.5390625
5056,102624.96875
5057,102625.2265625
5058,102625.359375
5059,102625.5
5060,102625.765625
5061,102626.0625
5062,102626.3984375
5063,102626.578125
5064,102626.703125
5065,102626.9609375
5066,102627.0859375
5067,102627.3984375
5068,102627.6953125
5069,102627.9140625
5070,102628.0859375
5071,102628.1796875
5072,102628.4375
5073,102628.875
5074,102629.109375
5075,102629.296875
5076,102629.296875
5077,102629.578125
5078,102629.8984375
5079,102630.2265625
5080,102630.375
5081,102630.5859375
5082,102630.734375
5083,102630.9921875
5084,102631.296875
5085,102631.5546875
5086,102631.546875
5087,102631.9375
5088,102632.234375
5089,102632.421875
5090,102632.546875
5091,102632.890625
5092,102632.9453125
5093,102633.359375
5094,102633.5703125
5095,102633.7265625
5096,102633.9765625
5097,102634.2109375
5098,102634.3203125
5099,102634.640625
5100,102634.9453125
5101,102635.140625
5102,102635.1171875
5103,102635.5078125
5104,102635.828125
5105,102636.0546875
5106,102636.1640625
5107,102636.421875
5108,102636.6171875
5109,102636.9375
5110,102637.09375
5111,102637.265625
5112,102637.546875
5113,102637.6953125
5114,102637.9921875
5115,102638.2421875
5116,102638.4609375
5117,102638.546875
5118,102638.84375
5119,102639.03125
5120,102639.4140625
5121,102639.59375
5122,102639.7265625
5123,102639.8671875
5124,102640.2578125
5125,102640.4609375
5126,102640.5703125
5127,102640.7890625
5128,102641.1328125
5129,102641.2578125
5130,102641.4921875
5131,102641.7734375
5132,102641.9609375
5133,102642.171875
5134,102642.4453125
5135,102642.46875
5136,102642.734375
5137,102643.1640625
5138,102643.390625
5139,102643.3671875
5140,102643.6796875
5141,102643.96875
5142,102644.2421875
5143,102644.3828125
5144,102644.46875
5145,102644.71875
5146,102645.0546875
5147,102645.328125
5148,102645.4140625
5149,102645.734375
5150,102645.7734375
5151,102646.109375
5152,102646.2734375
5153,102646.5546875
5154,102646.75
5155,102646.8671875
5156,102647.2421875
5157,102647.3046875
5158,102647.59375
5159,102647.8515625
5160,102648.0390625
5161,102648.2890625
5162,102648.4921875
5163,102648.4609375
5164,102648.9609375
5165,102649.1640625
5166,102649.3203125
5167,102649.3671875
5168,102649.734375
5169,102650.0703125
5170,102650.2421875
5171,102650.4609375
5172,102650.5546875
5173,102650.703125
5174,102650.8203125
5175,102651.34375
5176,102651.5234375
5177,102651.7265625
5178,102651.8359375
5179,102651.9453125
5180,102652.21875
5181,102652.59375
5182,102652.8125
5183,102652.9609375
5184,102652.984375
5185,102653.2734375
5186,102653.6328125
5187,102653.828125
5188,102653.8984375
5189,102654.1640625
5190,102654.28125
5191,102654.6328125
5192,102654.921875
5193,102654.9453125
5194,102655.2265625
5195,102655.4296875
5196,102655.71875
5197,102655.7109375
5198,102656.109375
5199,102656.375
5200,102656.484375
5201,102656.765625
5202,102656.84375
5203,102657.1953125
5204,102657.3515625
5205,102657.6015625
5206,102657.8203125
5207,102658.140625
5208,102658.2265625
5209,102658.3359375
5210,102658.671875
5211,102658.9765625
5212,102659.1484375
5213,102659.3203125
5214,102659.578125
5215,102659.7265625
5216,102659.8671875
5217,102660.2578125
5218,102660.4375
5219,102660.5
5220,102660.75
5221,102661.1015625
5222,102661.3125
5223,102661.5234375
5224,102661.640625
5225,102661.671875
5226,102662.125
5227,102662.40625
5228,102662.6171875
5229,102662.6953125
5230,102662.8515625
5231,102663.0078125
5232,102663.3359375
5233,102663.6328125
5234,102663.8359375
5235,102663.984375
5236,102664.0859375
5237,102664.4296875
5238,102664.53125
5239,102664.8203125
5240,102665.0
5241,102665.28125
5242,102665.5
5243,102665.5390625
5244,102665.765625
5245,102666.171875
5246,102666.3203125
5247,102666.4453125
5248,102666.7265625
5249,102666.8828125
5250,102667.015625
5251,102667.3671875
5252,102667.578125
5253,102667.7421875
5254,102667.9765625
5255,102668.078125
5256,102668.1796875
5257,102668.640625
5258,102668.875
5259,102669.015625
5260,102669.0625
5261,102669.2734375
5262,102669.5859375
5263,102669.8828125
5264,102670.0859375
5265,102670.2109375
5266,102670.3046875
5267,102670.4296875
5268,102670.90625
5269,102671.109375
5270,102671.296875
5271,102671.359375
5272,102671.5546875
5273,102671.828125
5274,102672.03125
5275,102672.265625
5276,102672.4609375
5277,102672.515625
5278,102672.859375
5279,102673.0625
5280,102673.265625
5281,102673.390625
5282,102673.578125
5283,102673.828125
5284,102674.0703125
5285,102674.265625
5286,102674.3125
5287,102674.671875
5288,102674.9375
5289,102675.09375
5290,102675.15625
5291,102675.265625
5292,102675.65625
5293,102675.9375
5294,102676.09375
5295,102676.0625
5296,102676.3984375
5297,102676.7109375
5298,102676.8125
5299,102677.0625
5300,102677.25
5301,102677.28125
5302,102677.453125
5303,102677.75
5304,102677.921875
5305,102678.046875
5306,102678.15625
5307,102678.421875
5308,102678.515625
5309,102678.9375
5310,102679.109375
5311,102679.234375
5312,102679.234375
5313,102679.640625
5314,102679.859375
5315,102680.046875
5316,102680.1484375
5317,102680.2421875
5318,102680.6875
5319,102680.859375
5320,102680.890625
5321,102681.078125
5322,102681.3359375
5323,102681.6328125
5324,102681.765625
5325,102681.765625
5326,102682.1328125
5327,102682.3984375
5328,102682.5703125
5329,102682.6015625
5330,102682.8359375
5331,102683.1484375
5332,102683.2890625
5333,102683.484375
5334,102683.546875
5335,102683.8203125
5336,102684.1015625
5337,102684.2890625
5338,102684.4140625
5339,102684.4296875
5340,102684.8046875
5341,102685.0234375
5342,102685.2734375
5343,102685.3671875
5344,102685.4765625
5345,102685.7265625
5346,102686.0390625
5347,102686.0703125
5348,102686.3203125
5349,102686.59375
5350,102686.5703125
5351,102686.890625
5352,102687.125
5353,102687.1875
5354,102687.40625
5355,102687.703125
5356,102687.8203125
5357,102687.9765625
5358,102688.1953125
5359,102688.203125
5360,102688.65625
5361,102688.8046875
5362,102688.921875
5363,102688.984375
5364,102689.3046875
5365,102689.4296875
5366,102689.6875
5367,102689.90625
5368,102690.078125
5369,102690.0625
5370,102690.2421875
5371,102690.625
5372,102690.859375
5373,102691.03125
5374,102691.21875
5375,102691.140625
5376,102691.3203125
5377,102691.7421875
5378,102691.953125
5379,102692.0859375
5380,102692.2890625
5381,102692.3671875
5382,102692.4609375
5383,102692.8046875
5384,102693.046875
5385,102693.0625
5386,102693.296875
5387,102693.546875
5388,102693.7734375
5389,102693.8671875
5390,102694.0078125
5391,102694.1875
5392,102694.5234375
5393,102694.7109375
5394,102694.7890625
5395,102695.0390625
5396,102695.125
5397,102695.4609375
5398,102695.609375
5399,102695.765625
5400,102696.0
5401,102696.0625
5402,102696.34375
5403,102696.59375
5404,102696.8125
5405,102696.9375
5406,102697.140625
5407,102697.3359375
5408,102697.4453125
5409,102697.5546875
5410,102697.9921875
5411,102698.1796875
5412,102698.1796875
5413,102698.4296875
5414,102698.7265625
5415,102698.9296875
5416,102699.015625
5417,102699.1875
5418,102699.359375
5419,102699.6640625
5420,102699.828125
5421,102699.96875
5422,102700.140625
5423,102700.28125
5424,102700.625
5425,102700.8125
5426,102700.8671875
5427,102701.1328125
5428,102701.390625
5429,102701.6015625
5430,102701.6015625
5431,102701.7890625
5432,102702.1953125
5433,102702.3828125
5434,102702.3984375
5435,102702.5859375
5436,102702.8984375
5437,102703.109375
5438,102703.1796875
5439,102703.3203125
5440,102703.6015625
5441,102703.8671875
5442,102704.03125
5443,102704.0859375
5444,102704.2421875
5445,102704.6015625
5446,102704.78125
5447,102704.9140625
5448,102705.0078125
5449,102705.2890625
5450,102705.5390625
5451,102705.6796875
5452,102705.8203125
5453,102705.8984375
5454,102706.265625
5455,102706.4921875
5456,102706.6171875
5457,102706.5859375
5458,102706.9296875
5459,102707.2109375
5460,102707.34375
5461,102707.578125
5462,102707.625
5463,102707.7890625
5464,102708.0859375
5465,102708.328125
5466,102708.5078125
5467,102708.4140625
5468,102708.7578125
5469,102709.03125
5470,102709.25
5471,102709.3359375
5472,102709.484375
5473,102709.6875
5474,102709.7890625
5475,102710.171875
5476,102710.34375
5477,102710.4375
5478,102710.5078125
5479,102710.78125
5480,102711.0859375
5481,102711.1875
5482,102711.3046875
5483,102711.4453125
5484,102711.7578125
5485,102711.9609375
5486,102712.046875
5487,102712.1796875
5488,102712.4375
5489,102712.6796875
5490,102712.8046875
5491,102712.9765625
5492,102713.1875
5493,102713.265625
5494,102713.421875
5495,102713.8046875
5496,102713.984375
5497,102714.15625
5498,102714.09375
5499,102714.40625
5500,102714.6875
5501,102714.84375
5502,102714.9296875
5503,102715.0390625
5504,102715.359375
5505,102715.5703125
5506,102715.6796875
5507,102715.9453125
5508,102716.0625
5509,102716.1796875
5510,102716.25
5511,102716.6171875
5512,102716.8359375
5513,102717.0234375
5514,102717.140625
5515,102717.125
5516,102717.453125
5517,102717.671875
5518,102717.953125
5519,102718.0625
5520,102718.25
5521,102718.3125
5522,102718.515625
5523,102718.6484375
5524,102718.9140625
5525,102719.1875
5526,102719.3359375
5527,102719.40625
5528,102719.5546875
5529,102719.6640625
5530,102720.0859375
5531,102720.2421875
5532,102720.4140625
5533,102720.4609375
5534,102720.46875
5535,102720.8984375
5536,102721.1171875
5537,102721.2265625
5538,102721.1953125
5539,102721.6015625
5540,102721.8515625
5541,102721.9609375
5542,102722.1015625
5543,102722.1015625
5544,102722.5546875
5545,102722.6796875
5546,102722.8515625
5547,102722.9296875
5548,102723.1953125
5549,102723.3671875
5550,102723.4609375
5551,102723.6953125
5552,102723.984375
5553,102723.9140625
5554,102724.1953125
5555,102724.4296875
5556,102724.671875
5557,102724.7578125
5558,102724.8515625
5559,102724.9609375
5560,102725.3125
5561,102725.515625
5562,102725.6953125
5563,102725.765625
5564,102725.8671875
5565,102726.15625
5566,102726.375
5567,102726.4765625
5568,102726.6640625
5569,102726.8515625
5570,102727.0703125
5571,102727.1171875
5572,102727.4609375
5573,102727.53125
5574,102727.6875
5575,102728.0078125
5576,102728.1171875
5577,102728.078125
5578,102728.4609375
5579,102728.65625
5580,102728.7890625
5581,102728.9609375
5582,102729.015625
5583,102729.359375
5584,102729.46875
5585,102729.5703125
5586,102729.859375
5587,102730.03125
5588,102730.0859375
5589,102730.421875
5590,102730.5
5591,102730.5546875
5592,102730.828125
5593,102731.09375
5594,102731.3046875
5595,102731.4140625
5596,102731.3671875
5597,102731.6953125
5598,102731.9453125
5599,102732.0859375
5600,102732.3046875
5601,102732.296875
5602,102732.578125
5603,102732.7109375
5604,102732.8203125
5605,102733.1875
5606,102733.3359375
5607,102733.3359375
5608,102733.6484375
5609,102733.84375
5610,102733.7421875
5611,102734.140625
5612,102734.375
5613,102734.546875
5614,102734.5234375
5615,102734.7265625
5616,102734.953125
5617,102735.1171875
5618,102735.2890625
5619,102735.53125
5620,102735.5078125
5621,102735.7421875
5622,102736.0859375
5623,102736.2421875
5624,102736.3046875
5625,102736.375
5626,102736.546875
5627,102736.828125
5628,102737.0234375
5629,102737.2578125
5630,102737.2421875
5631,102737.359375
5632,102737.7578125
5633,102737.9375
5634,102737.8203125
5635,102738.0859375
5636,102738.40625
5637,102738.5546875
5638,102738.7109375
5639,102738.640625
5640,102738.9453125
5641,102739.2265625
5642,102739.359375
5643,102739.390625
5644,102739.671875
5645,102739.6171875
5646,102739.984375
5647,102740.125
5648,102740.34375
5649,102740.46875
5650,102740.4921875
5651,102740.7890625
5652,102740.8359375
5653,102741.1875
5654,102741.2109375
5655,102741.3515625
5656,102741.640625
5657,102741.765625
5658,102741.71875
5659,102742.1640625
5660,102742.2734375
5661,102742.2265625
5662,102742.5
5663,102742.7265625
5664,102742.9296875
5665,102743.046875
5666,102743.2578125
5667,102743.296875
5668,102743.3359375
5669,102743.6640625
5670,102743.9296875
5671,102744.046875
5672,102744.21875
5673,102744.1640625
5674,102744.2734375
5675,102744.65625
5676,102744.890625
5677,102745.015625
5678,102745.0390625
5679,102745.09375
5680,102745.390625
5681,102745.671875
5682,102745.84375
5683,102745.9765625
5684,102745.9453125
5685,102746.015625
5686,102746.484375
5687,102746.6328125
5688,102746.703125
5689,102746.7265625
5690,102747.0234375
5691,102747.140625
5692,102747.3125
5693,102747.453125
5694,102747.609375
5695,102747.8125
5696,102747.984375
5697,102748.125
5698,102748.28125
5699,102748.15625
5700,102748.640625
5701,102748.8125
5702,102748.8671875
5703,102749.0234375
5704,102749.234375
5705,102749.3046875
5706,102749.375
5707,102749.7578125
5708,102749.875
5709,102749.9765625
5710,102750.1484375
5711,102750.0859375
5712,102750.4921875
5713,102750.6796875
5714,102750.84375
5715,102750.953125
5716,102750.859375
5717,102751.1328125
5718,102751.4453125
5719,102751.6171875
5720,102751.6484375
5721,102751.734375
5722,102751.8984375
5723,102752.1953125
5724,102752.328125
5725,102752.4921875
5726,102752.4609375
5727,102752.71875
5728,102752.9296875
5729,102753.046875
5730,102753.2265625
5731,102753.296875
5732,102753.46875
5733,102753.734375
5734,102753.765625
5735,102754.0625
5736,102753.9453125
5737,102754.296875
5738,102754.484375
5739,102754.59375
5740,102754.5859375
5741,102754.90625
5742,102755.0859375
5743,102755.1015625
5744,102755.2890625
5745,102755.4609375
5746,102755.6484375
5747,102755.7734375
5748,102755.9140625
5749,102755.984375
5750,102756.2578125
5751,102756.453125
5752,102756.453125
5753,102756.7734375
5754,102756.8125
5755,102756.890625
5756,102757.1875
5757,102757.296875
5758,102757.421875
5759,102757.6796875
5760,102757.71875
5761,102757.796875
5762,102757.9453125
5763,102758.1171875
5764,102758.421875
5765,102758.578125
5766,102758.734375
5767,102758.6953125
5768,102758.734375
5769,102759.0859375
5770,102759.3203125
5771,102759.4765625
5772,102759.578125
5773,102759.5234375
5774,102759.7421875
5775,102760.0625
5776,102760.1171875
5777,102760.2109375
5778,102760.4296875
5779,102760.6015625
5780,102760.53125
5781,102760.7421875
5782,102761.078125
5783,102761.1875
5784,102761.3046875
5785,102761.4921875
5786,102761.4765625
5787,102761.5859375
5788,102761.8984375
5789,102762.03125
5790,102762.2109375
5791,102762.3515625
5792,102762.34375
5793,102762.625
5794,102762.796875
5795,102762.7421875
5796,102762.9375
5797,102763.21875
5798,102763.3125
5799,102763.46875
5800,102763.5390625
5801,102763.6796875
5802,102763.9296875
5803,102763.9453125
5804,102764.1328125
5805,102764.3671875
5806,102764.484375
5807,102764.6015625
5808,102764.734375
5809,102764.71875
5810,102765.1015625
5811,102765.2265625
5812,102765.34375
5813,102765.40625
5814,102765.46875
5815,102765.6640625
5816,102765.9375
5817,102766.078125
5818,102766.2734375
5819,102766.375
5820,102766.3203125
5821,102766.515625
5822,102766.7265625
5823,102766.96875
5824,102767.0234375
5825,102767.1875
5826,102767.34375
5827,102767.390625
5828,102767.4296875
5829,102767.7421875
5830,102767.9609375
5831,102768.1171875
5832,102768.1328125
5833,102768.234375
5834,102768.40625
5835,102768.6640625
5836,102768.6640625
5837,102768.8359375
5838,102768.9921875
5839,102769.234375
5840,102769.2734375
5841,102769.1953125
5842,102769.6328125
5843,102769.7734375
5844,102769.8984375
5845,102769.90625
5846,102770.015625
5847,102770.2578125
5848,102770.4921875
5849,102770.59375
5850,102770.6328125
5851,102770.7421875
5852,102770.9296875
5853,102771.1640625
5854,102771.2578125
5855,102771.3515625
5856,102771.4375
5857,102771.6328125
5858,102771.8515625
5859,102772.0
5860,102772.046875
5861,102772.1953125
5862,102772.234375
5863,102772.59375
5864,102772.7421875
5865,102772.7421875
5866,102772.8828125
5867,102773.015625
5868,102773.3046875
5869,102773.40625
5870,102773.3984375
5871,102773.5234375
5872,102773.734375
5873,102773.9921875
5874,102774.1015625
5875,102774.2734375
5876,102774.1796875
5877,102774.3203125
5878,102774.65625
5879,102774.7734375
5880,102774.953125
5881,102775.0546875
5882,102775.09375
5883,102775.28125
5884,102775.4375
5885,102775.5625
5886,102775.6875
5887,102775.84375
5888,102776.015625
5889,102776.0859375
5890,102776.3359375
5891,102776.4453125
5892,102776.4453125
5893,102776.765625
5894,102776.8671875
5895,102777.0234375
5896,102776.921875
5897,102777.359375
5898,102777.4609375
5899,102777.5703125
5900,102777.5859375
5901,102777.7734375
5902,102778.0078125
5903,102777.96875
5904,102778.2890625
5905,102778.453125
5906,102778.359375
5907,102778.609375
5908,102778.8515625
5909,102779.0078125
5910,102779.1328125
5911,102779.078125
5912,102779.390625
5913,102779.5703125
5914,102779.6875
5915,102779.7578125
5916,102779.9140625
5917,102780.015625
5918,102780.2421875
5919,102780.28125
5920,102780.40625
5921,102780.6875
5922,102780.7421875
5923,102780.84375
5924,102781.0703125
5925,102781.2109375
5926,102781.3125
5927,102781.375
5928,102781.609375
5929,102781.7421875
5930,102781.796875
5931,102781.8984375
5932,102782.2265625
5933,102782.3515625
5934,102782.421875
5935,102782.40625
5936,102782.7578125
5937,102782.875
5938,102782.9921875
5939,102782.9765625
5940,102783.28125
5941,102783.484375
5942,102783.6171875
5943,102783.4609375
5944,102783.7265625
5945,102784.0390625
5946,102784.1640625
5947,102784.296875
5948,102784.3203125
5949,102784.3828125
5950,102784.6640625
5951,102784.71875
5952,102784.984375
5953,102785.125
5954,102785.2421875
5955,102785.1484375
5956,102785.484375
5957,102785.6875
5958,102785.796875
5959,102785.921875
5960,102786.0078125
5961,102786.0390625
5962,102786.296875
5963,102786.5
5964,102786.6484375
5965,102786.7265625
5966,102786.6484375
5967,102786.96875
5968,102787.203125
5969,102787.28125
5970,102787.390625
5971,102787.4375
5972,102787.6796875
5973,102787.90625
5974,102788.0078125
5975,102787.96875
5976,102788.1171875
5977,102788.375
5978,102788.546875
5979,102788.6875
5980,102788.765625
5981,102788.7265625
5982,102789.09375
5983,102789.21875
5984,102789.375
5985,102789.4453125
5986,102789.546875
5987,102789.6953125
5988,102789.90625
5989,102789.9921875
5990,102790.109375
5991,102790.171875
5992,102790.4921875
5993,102790.515625
5994,102790.65625
5995,102790.796875
5996,102790.8828125
5997,102791.1640625
5998,102791.265625
5999,102791.3671875
6000,102791.28125
6001,102791.6015625
6002,102791.828125
6003,102791.953125
6004,102792.09375
6005,102792.03125
6006,102792.109375
6007,102792.421875
6008,102792.625
6009,102792.71875
6010,102792.8671875
6011,102792.7890625
6012,102793.09375
6013,102793.25
6014,102793.328125
6015,102793.5546875
6016,102793.6796875
6017,102793.7734375
6018,102793.6953125
6019,102793.9765625
6020,102794.1484375
6021,102794.3671875
6022,102794.5234375
6023,102794.5390625
6024,102794.46875
6025,102794.8984375
