r0,S_spec,S_geo,loss,relative_error
366.2127102883313,2.335093367934617,0.19486470403997097,4.580578733756261,0.9165494982421952
367.9935754817403,2.6647929128848404,-0.061286804192629274,7.431510623861177,1.0229987079544933
368.96843809573437,2.713753963390364,0.5688738884264,4.60051053597742,0.7903738128052593
370.050919212106,2.249481016431443,-0.3737609450730782,6.88139838859809,1.1661542954492083
373.06192837211285,2.190353371489744,-0.1562518575883928,5.506556101136854,1.07133636467469
373.86487391090856,2.4884884735546495,-0.5855068994736223,9.449447553399224,1.2352861559709782
375.82591276673935,2.669477204626654,0.36874469962447415,5.293370059573604,0.8618663206398464
376.32409223066804,2.6021601882316756,-0.13432683804880075,7.488361245001364,1.0516212753311975
378.4366802499655,2.212761760876456,0.5252313644491863,2.8477588388659787,0.7626353720666701
379.87297534653237,2.2221925960232523,-0.41572262397521287,6.958596707899551,1.1870776695271135
381.4844686171865,2.06293895406938,0.42187167102307094,2.6931018274849943,0.7954996786764444
383.44352944953647,2.2514055775491877,-0.5821466096783805,8.029017997742136,1.2585702917758537
384.95611681486366,2.729466030925612,0.520527803912341,4.879408090760532,0.8092931708592276
385.86130084597426,2.7924832569033087,0.1532728010806187,6.965431830123811,0.9451123618546913
387.222890222388,2.464994791068453,-0.4294490501385258,8.37780514990101,1.1742190449863752
388.84612835423223,1.891850846306566,0.4531696343411174,2.0698036296623723,0.7604622780752209
391.45608356363806,2.444661766800789,0.5451433552544549,3.6081701958035084,0.7770066311717535
392.2450833395191,2.694239658114411,0.2806334135494255,5.825495103803093,0.8958394730540697
393.427743844434,2.5210829617500434,-0.5609443462474687,9.498892327242391,1.2225013387235255
395.5828700109937,2.5049897127988485,0.24306044529357235,5.116324011196954,0.9029694800416193
396.3818542225922,2.574512802875162,-0.5251181102504879,9.607711797604148,1.2039679498289415
397.9187362096142,2.160348592036166,0.4922958992137263,2.7823997860321916,0.772122004407192
399.9851198761949,1.390696177227483,-0.5920667894314107,3.9313489819539775,1.4257340926574091
