u,v,t_u,t_v,distance,score_diff,score_mean,color,color_reason
79,82,289.57985492921887,294.9653696192655,5.385514690046648,0.31606024910071273,4.328753035739284,blue,local-road
79,83,289.57985492921887,295.5732548789583,5.993399949739455,0.385086271843293,4.294240024367994,blue,local-road
80,81,291.8462913290674,293.5584341393562,1.7121428102888103,0.38080319266217266,4.577266245419543,blue,local-road
80,82,291.8462913290674,294.9653696192655,3.119078290198104,0.2161417378995294,4.278793780138692,red,energy-similar
80,83,291.8462913290674,295.5732548789583,3.726963549890911,0.2851677606421097,4.244280768767402,blue,local-road
80,84,291.8462913290674,297.97927706194344,6.132985732876023,0.14177399879229746,4.457751648484606,red,energy-similar
81,82,293.5584341393562,294.9653696192655,1.4069354799092935,0.5969449305617021,4.469195376469779,blue,local-road
81,83,293.5584341393562,295.5732548789583,2.0148207396021007,0.6659709533042824,4.434682365098489,blue,local-road
81,84,293.5584341393562,297.97927706194344,4.420842922587212,0.2390291938698752,4.648153244815692,blue,local-road
81,85,293.5584341393562,299.84032605372136,6.281891914365133,0.1142970607512046,4.824816372126232,red,energy-similar
82,83,294.9653696192655,295.5732548789583,0.6078852596928073,0.0690260227425803,4.136209899817637,red,energy-similar
82,84,294.9653696192655,297.97927706194344,3.013907442677919,0.35791573669182686,4.349680779534841,blue,local-road
82,85,294.9653696192655,299.84032605372136,4.874956434455839,0.7112419913129067,4.526343906845381,blue,local-road
82,86,294.9653696192655,301.64932546219416,6.68395584292864,0.26608128265662323,4.303763552517239,violet,bridge/gap-road
83,84,295.5732548789583,297.97927706194344,2.4060221829851116,0.42694175943440715,4.315167768163551,blue,local-road
83,85,295.5732548789583,299.84032605372136,4.267071174763032,0.780268014055487,4.491830895474091,blue,local-road
83,86,295.5732548789583,301.64932546219416,6.076070583235833,0.3351073053992035,4.269250541145949,blue,local-road
83,87,295.5732548789583,302.69674958960695,7.123494710648629,0.7514792034743731,4.477436490183534,violet,bridge/gap-road
84,85,297.97927706194344,299.84032605372136,1.8610489917779205,0.3533262546210798,4.705301775191295,blue,local-road
84,86,297.97927706194344,301.64932546219416,3.670048400250721,0.09183445403520363,4.482721420863152,red,energy-similar
84,87,297.97927706194344,302.69674958960695,4.717472527663517,0.324537444039966,4.690907369900737,blue,local-road
84,88,297.97927706194344,304.86437134085725,6.885094278913812,0.46510322029466433,4.761190258028087,violet,bridge/gap-road
85,86,299.84032605372136,301.64932546219416,1.8089994084728005,0.44516070865628343,4.659384548173692,blue,local-road
85,87,299.84032605372136,302.69674958960695,2.8564235358855967,0.028788810581113822,4.867570497211277,red,energy-similar
85,88,299.84032605372136,304.86437134085725,5.024045287135891,0.11177696567358453,4.937853385338626,red,energy-similar
85,89,299.84032605372136,305.72891260203687,5.888586548315516,0.4891800562632467,4.637374874370211,blue,local-road
86,87,301.64932546219416,302.69674958960695,1.0474241274127962,0.4163718980751696,4.6449901428831355,blue,local-road
86,88,301.64932546219416,304.86437134085725,3.2150458786630907,0.556937674329868,4.715273031010485,blue,local-road
86,89,301.64932546219416,305.72891260203687,4.079587139842715,0.044019347606963244,4.414794520042069,red,energy-similar
86,90,301.64932546219416,307.21949612817,5.570170665975866,0.24443807906222847,4.314585154314436,blue,local-road
87,88,302.69674958960695,304.86437134085725,2.1676217512502944,0.14056577625469835,4.9234589800480695,red,energy-similar
87,89,302.69674958960695,305.72891260203687,3.032163012429919,0.46039124568213285,4.622980469079653,blue,local-road
87,90,302.69674958960695,307.21949612817,4.522746538563069,0.6608099771373981,4.522771103352021,blue,local-road
